name,path,duration,bitrate,size_mb,num_streams,format
Rusty Bucket Bay - Aquatic.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Rusty Bucket Bay - Aquatic.mp3,234.083265,165275.0,4.814142227172852,2,.mp3
Rusty Bucket Bay - Boss Boom Box.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Rusty Bucket Bay - Boss Boom Box.mp3,116.114286,264907.0,3.8689699172973633,2,.mp3
Rusty Bucket Bay - Engine Room - Aquatic.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Rusty Bucket Bay - Engine Room - Aquatic.mp3,248.11102,169725.0,5.222128868103027,2,.mp3
Rusty Bucket Bay - Engine Room.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Rusty Bucket Bay - Engine Room.mp3,248.11102,207417.0,6.336963653564453,2,.mp3
Rusty Bucket Bay - Inside Crew Quarters.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Rusty Bucket Bay - Inside Crew Quarters.mp3,146.076735,210497.0,3.8676891326904297,2,.mp3
Rusty Bucket Bay - Inside The Warehouse - Aquatic.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Rusty Bucket Bay - Inside The Warehouse - Aquatic.mp3,159.111837,165944.0,3.349726676940918,2,.mp3
Rusty Bucket Bay - Inside The Warehouse.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Rusty Bucket Bay - Inside The Warehouse.mp3,159.111837,208179.0,4.150816917419434,2,.mp3
Rusty Bucket Bay - Whistle Puzzle.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Rusty Bucket Bay - Whistle Puzzle.mp3,234.083265,229577.0,6.608481407165527,2,.mp3
Rusty Bucket Bay.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Rusty Bucket Bay.mp3,234.083265,227769.0,6.558039665222168,2,.mp3
Secret Fanfare #1.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Secret Fanfare #1.mp3,102.086531,204011.0,2.6849069595336914,2,.mp3
Secret Fanfare #2.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Secret Fanfare #2.mp3,120.058776,180601.0,2.7869415283203125,2,.mp3
Secret Fanfare #3.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Secret Fanfare #3.mp3,126.093061,190154.0,3.060452461242676,2,.mp3
Secret Fanfare #4.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Secret Fanfare #4.mp3,158.119184,199118.0,3.9553956985473633,2,.mp3
Secret Fanfare #5.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Secret Fanfare #5.mp3,162.089796,190102.0,3.875425338745117,2,.mp3
Snacker Attack.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Snacker Attack.mp3,26.096327,191516.0,0.7979507446289062,2,.mp3
Spiral Mountain - Aquatic.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Spiral Mountain - Aquatic.mp3,257.854694,197173.0,6.262999534606934,2,.mp3
Spiral Mountain - Bridge To Gruntilda's Lair.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Spiral Mountain - Bridge To Gruntilda's Lair.mp3,68.075102,195359.0,1.7875328063964844,2,.mp3
Spiral Mountain.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Spiral Mountain.mp3,260.127347,208681.0,6.673284530639648,2,.mp3
The End.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\The End.mp3,10.997551,234395.0,0.5094518661499023,2,.mp3
Tomb Time Up!.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Tomb Time Up!.mp3,2.037551,165505.0,0.2423582077026367,2,.mp3
Tooty's Theme.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Tooty's Theme.mp3,99.056327,193594.0,2.488199234008789,2,.mp3
Top Of The Lair.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Top Of The Lair.mp3,276.088163,188043.0,6.391091346740723,2,.mp3
Treasure Trove Cove - Aquatic.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Treasure Trove Cove - Aquatic.mp3,244.088163,212756.0,6.392843246459961,2,.mp3
Treasure Trove Cove - Captain Blubber's Area.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Treasure Trove Cove - Captain Blubber's Area.mp3,244.088163,193015.0,5.818414688110352,2,.mp3
Treasure Trove Cove - Inside Nipper's Shell.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Treasure Trove Cove - Inside Nipper's Shell.mp3,262.086531,208536.0,6.717486381530762,2,.mp3
Treasure Trove Cove - Inside The Sandcastle - Aquatic.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Treasure Trove Cove - Inside The Sandcastle - Aquatic.mp3,219.08898,195403.0,5.305596351623535,2,.mp3
Treasure Trove Cove - Inside The Sandcastle.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Treasure Trove Cove - Inside The Sandcastle.mp3,219.08898,197043.0,5.3484086990356445,2,.mp3
Treasure Trove Cove - Lighthouse Winds.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Treasure Trove Cove - Lighthouse Winds.mp3,79.098776,197943.0,2.068619728088379,2,.mp3
Treasure Trove Cove - Nipper Battle.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Treasure Trove Cove - Nipper Battle.mp3,116.114286,256295.0,3.749765396118164,2,.mp3
Treasure Trove Cove.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Treasure Trove Cove.mp3,244.088163,222905.0,6.688157081604004,2,.mp3
Turbo Trainers.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Turbo Trainers.mp3,54.491429,224019.0,1.6573591232299805,2,.mp3
Wading Boots.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Wading Boots.mp3,56.058776,219227.0,1.667194366455078,2,.mp3
Wonderwing.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\Wonderwing.mp3,56.058776,243354.0,1.8284273147583008,2,.mp3
World Door Open.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\World Door Open.mp3,4.022857,185936.0,0.291325569152832,2,.mp3
World Puzzle Complete Fanfare.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Banjo-Kazooie OST\World Puzzle Complete Fanfare.mp3,5.407347,190545.0,0.3249845504760742,2,.mp3
Beyond the Heart.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Beyond the Heart.mp3,334.944,192041.0,8.322290420532227,2,.mp3
Celeste - 'Quiet and Falling' - Metal Cover _ Christian Richardson.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Celeste - 'Quiet and Falling' - Metal Cover _ Christian Richardson.mp3,356.328,261584.0,11.190580368041992,2,.mp3
Celeste - 'Resurrections' _ 4-synth live cover _ jam.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Celeste - 'Resurrections' _ 4-synth live cover _ jam.mp3,264.984,249143.0,7.925559997558594,2,.mp3
Celeste - Mirror Temple (Mirror Magic Mix) Jazz Arrangement _ insaneintherainmusic.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Celeste - Mirror Temple (Mirror Magic Mix) Jazz Arrangement _ insaneintherainmusic.mp3,433.056,246082.0,12.771807670593262,2,.mp3
Celeste - ＂Resurrections＂ ｜ 4-synth live cover ⧸ jam.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Celeste - ＂Resurrections＂ ｜ 4-synth live cover ⧸ jam.mp3,265.012245,166508.0,6.127410888671875,2,.mp3
Celeste： Farewell (Original Soundtrack)： 02. Fear of the Unknown.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Celeste： Farewell (Original Soundtrack)： 02. Fear of the Unknown.mp3,360.024,185658.0,8.74027156829834,2,.mp3
Celeste： Farewell (Original Soundtrack)： 03. Joy of Remembrance.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Celeste： Farewell (Original Soundtrack)： 03. Joy of Remembrance.mp3,248.04,174124.0,5.929214477539063,2,.mp3
Celeste： Mirror Temple (Mirror Magic Mix) Jazz Arrangement ｜｜ insaneintherainmusic.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Celeste： Mirror Temple (Mirror Magic Mix) Jazz Arrangement ｜｜ insaneintherainmusic.mp3,433.056,172755.0,9.916160583496094,2,.mp3
Celeste： ＂Quiet and Falling＂ - Metal Cover ｜ Christian Richardson.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Celeste： ＂Quiet and Falling＂ - Metal Cover ｜ Christian Richardson.mp3,356.328,173895.0,8.434784889221191,2,.mp3
Cello cover - Celeste “Awaken”.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Cello cover - Celeste “Awaken”.mp3,188.136,197450.0,5.280364990234375,2,.mp3
Crash.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Crash.mp3,11.76,171690.0,0.8950223922729492,2,.mp3
Farewell.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Farewell.mp3,500.184,180053.0,11.390298843383787,2,.mp3
Final Defiance.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Final Defiance.mp3,322.032,170468.0,7.198516845703125,2,.mp3
First Steps (Celeste) _ Guitar Cover by Ro Panuganti.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\First Steps (Celeste) _ Guitar Cover by Ro Panuganti.mp3,319.416,255739.0,9.815678596496582,2,.mp3
First Steps (Celeste) ｜｜ Guitar Cover by Ro Panuganti.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\First Steps (Celeste) ｜｜ Guitar Cover by Ro Panuganti.mp3,319.416,176396.0,7.955290794372559,2,.mp3
Futility.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Futility.mp3,15.672,169311.0,0.9706592559814452,2,.mp3
In Stasis.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\In Stasis.mp3,145.752,185155.0,3.8714208602905273,2,.mp3
Lena Raine - First Steps (PICO-8 mini cover).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Lena Raine - First Steps (PICO-8 mini cover).mp3,170.664,146669.0,3.203227996826172,2,.mp3
Mirror Temple_In the Mirror Remix (Celeste).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Mirror Temple_In the Mirror Remix (Celeste).mp3,233.904,234628.0,6.555712699890137,2,.mp3
Mirror Temple⧸In the Mirror Remix (Celeste).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Mirror Temple⧸In the Mirror Remix (Celeste).mp3,233.832,162003.0,4.685807228088379,2,.mp3
Prologue _ Celeste.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Prologue _ Celeste.mp3,131.04,247396.0,3.940786361694336,2,.mp3
Prologue ｜ Celeste.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Prologue ｜ Celeste.mp3,131.04,168897.0,3.518303871154785,2,.mp3
Reconciliation.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Reconciliation.mp3,89.4,169909.0,2.46514892578125,2,.mp3
"resurrections, a flute cover - Celeste.mp3","D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\resurrections, a flute cover - Celeste.mp3",439.776,250946.0,13.38156795501709,2,.mp3
Spirit of Hospitality (Trombone and Theremin Cover) from Celeste - dannymusic.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Spirit of Hospitality (Trombone and Theremin Cover) from Celeste - dannymusic.mp3,253.848,220522.0,7.534467697143555,2,.mp3
The Empty Space Above.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\The Empty Space Above.mp3,94.032,168960.0,2.548357963562012,2,.mp3
The Woman and the Bird.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\The Woman and the Bird.mp3,74.304,175173.0,2.2060470581054688,2,.mp3
TPR - Exhale (closing credits theme cover) - A Tribute To Celeste.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\TPR - Exhale (closing credits theme cover) - A Tribute To Celeste.mp3,157.44,241395.0,5.547781944274902,2,.mp3
VGM #130 - Madeline & Theo (Celeste) Chill Synth-Folk Cover.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\VGM #130 - Madeline & Theo (Celeste) Chill Synth-Folk Cover.mp3,291.672,254249.0,8.91028118133545,2,.mp3
VGM #130： Madeline & Theo (Celeste) Chill Synth-Folk Cover.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\VGM #130： Madeline & Theo (Celeste) Chill Synth-Folk Cover.mp3,291.672,169621.0,6.846942901611328,2,.mp3
Vovô e Vovó.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\Vovô e Vovó.mp3,112.944,158298.0,2.7856969833374023,2,.mp3
wavedash.ppt.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\wavedash.ppt.mp3,50.04,184311.0,1.7538204193115234,2,.mp3
[Official] Celeste B-Sides - 01 - Maxo - Forsaken City (Sever the Skyline Mix).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste B-Sides - 01 - Maxo - Forsaken City (Sever the Skyline Mix).mp3,150.72,299966.0,5.846123695373535,2,.mp3
[Official] Celeste B-Sides - 02 - Ben Prunty - Old Site (Black Moonrise Mix).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste B-Sides - 02 - Ben Prunty - Old Site (Black Moonrise Mix).mp3,203.616,258753.0,6.737288475036621,2,.mp3
[Official] Celeste B-Sides - 03 - Christa Lee - Celestial Resort (Good Karma Mix).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste B-Sides - 03 - Christa Lee - Celestial Resort (Good Karma Mix).mp3,225.888,255035.0,7.3241729736328125,2,.mp3
[Official] Celeste B-Sides - 04 - in love with a ghost - Golden Ridge (Golden Feather Mix).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste B-Sides - 04 - in love with a ghost - Golden Ridge (Golden Feather Mix).mp3,293.904,252368.0,9.298645973205566,2,.mp3
[Official] Celeste B-Sides - 05 - 2 Mello - Mirror Temple (Mirror Magic Mix).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste B-Sides - 05 - 2 Mello - Mirror Temple (Mirror Magic Mix).mp3,235.704,268339.0,7.99640941619873,2,.mp3
[Official] Celeste B-Sides - 06 - Jukio Kallio - Reflection (Center of the Earth Mix).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste B-Sides - 06 - Jukio Kallio - Reflection (Center of the Earth Mix).mp3,174.648,277110.0,6.225944519042969,2,.mp3
[Official] Celeste B-Sides - 07 - Kuraine - Summit (No More Running Mix).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste B-Sides - 07 - Kuraine - Summit (No More Running Mix).mp3,517.032,274266.0,17.360987663269043,2,.mp3
[Official] Celeste B-Sides - 08 - Matthewせいじ - The Core (Say Goodbye Mix).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste B-Sides - 08 - Matthewせいじ - The Core (Say Goodbye Mix).mp3,227.112,251371.0,7.262237548828125,2,.mp3
[Official] Celeste B-Sides - 09 - (Bonus) Area 1 Demo.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste B-Sides - 09 - (Bonus) Area 1 Demo.mp3,72.144,243454.0,2.5503387451171875,2,.mp3
[Official] Celeste Original Soundtrack - 01 - Prologue.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 01 - Prologue.mp3,68.016,239975.0,2.5929269790649414,2,.mp3
[Official] Celeste Original Soundtrack - 02 - First Steps.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 02 - First Steps.mp3,218.784,258908.0,7.400637626647949,2,.mp3
[Official] Celeste Original Soundtrack - 03 - Resurrections.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 03 - Resurrections.mp3,578.76,258638.0,18.49179172515869,2,.mp3
[Official] Celeste Original Soundtrack - 04 - Awake.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 04 - Awake.mp3,148.656,234839.0,4.809643745422363,2,.mp3
[Official] Celeste Original Soundtrack - 05 - Postcard from Celeste Mountain.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 05 - Postcard from Celeste Mountain.mp3,92.712,231033.0,3.2014522552490234,2,.mp3
[Official] Celeste Original Soundtrack - 06 - Checking In.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 06 - Checking In.mp3,424.8,254199.0,13.52011013031006,2,.mp3
[Official] Celeste Original Soundtrack - 07 - Spirit of Hospitality.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 07 - Spirit of Hospitality.mp3,104.136,261056.0,3.888567924499512,2,.mp3
[Official] Celeste Original Soundtrack - 08 - Scattered and Lost.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 08 - Scattered and Lost.mp3,353.328,273407.0,12.163064002990724,2,.mp3
[Official] Celeste Original Soundtrack - 09 - Golden.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 09 - Golden.mp3,508.608,249140.0,15.752985000610352,2,.mp3
[Official] Celeste Original Soundtrack - 10 - Anxiety.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 10 - Anxiety.mp3,113.256,239832.0,3.885830879211426,2,.mp3
[Official] Celeste Original Soundtrack - 11 - Quiet and Falling.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 11 - Quiet and Falling.mp3,447.48,225479.0,12.675358772277832,2,.mp3
[Official] Celeste Original Soundtrack - 12 - In the Mirror.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 12 - In the Mirror.mp3,577.776,253412.0,18.101502418518063,2,.mp3
[Official] Celeste Original Soundtrack - 13 - Madeline and Theo.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 13 - Madeline and Theo.mp3,188.28,224156.0,5.679154396057129,2,.mp3
[Official] Celeste Original Soundtrack - 14 - Starjump.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 14 - Starjump.mp3,132.744,256958.0,4.713994979858398,2,.mp3
[Official] Celeste Original Soundtrack - 15 - Reflection.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 15 - Reflection.mp3,354.192,260430.0,11.643552780151367,2,.mp3
[Official] Celeste Original Soundtrack - 16 - Confronting Myself.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 16 - Confronting Myself.mp3,249.48,274902.0,8.823118209838867,2,.mp3
[Official] Celeste Original Soundtrack - 17 - Little Goth.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 17 - Little Goth.mp3,178.272,227123.0,5.474780082702637,2,.mp3
[Official] Celeste Original Soundtrack - 18 - Reach for the Summit.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 18 - Reach for the Summit.mp3,669.024,268576.0,22.06739044189453,2,.mp3
[Official] Celeste Original Soundtrack - 19 - Exhale.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 19 - Exhale.mp3,140.88,229525.0,4.502714157104492,2,.mp3
[Official] Celeste Original Soundtrack - 20 - Heart of the Mountain.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 20 - Heart of the Mountain.mp3,382.392,251670.0,12.119751930236816,2,.mp3
[Official] Celeste Original Soundtrack - 21 - My Dearest Friends.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Celeste\[Official] Celeste Original Soundtrack - 21 - My Dearest Friends.mp3,133.416,228484.0,4.28173828125,2,.mp3
1-01 予感 - クロノ・トリガー.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Chrono Trigger Orchestral OST\1-01 予感 - クロノ・トリガー.mp3,160.365714,258517.0,5.088713645935059,2,.mp3
1-02 朝の日ざし - ガルディア王国千年祭 - ゴンザレスのお歌.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Chrono Trigger Orchestral OST\1-02 朝の日ざし - ガルディア王国千年祭 - ゴンザレスのお歌.mp3,256.940408,253953.0,7.925187110900879,2,.mp3
1-03 風の憧憬 - カエルのテーマ.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Chrono Trigger Orchestral OST\1-03 風の憧憬 - カエルのテーマ.mp3,316.865306,256028.0,9.817673683166504,2,.mp3
1-04 世界最期の日 - ロボのテーマ.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Chrono Trigger Orchestral OST\1-04 世界最期の日 - ロボのテーマ.mp3,204.982857,251818.0,6.30001163482666,2,.mp3
1-05 時の最果て.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Chrono Trigger Orchestral OST\1-05 時の最果て.mp3,166.4,235350.0,4.815112113952637,2,.mp3
1-06 魔王城 - 錯乱の旋律 - 魔王決戦.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Chrono Trigger Orchestral OST\1-06 魔王城 - 錯乱の旋律 - 魔王決戦.mp3,293.720816,259831.0,9.244426727294922,2,.mp3
1-07 時の回廊 - サラのテーマ.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Chrono Trigger Orchestral OST\1-07 時の回廊 - サラのテーマ.mp3,443.872653,245153.0,13.118585586547852,2,.mp3
1-08 エピローグ ～親しき仲間へ～.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Chrono Trigger Orchestral OST\1-08 エピローグ ～親しき仲間へ～.mp3,411.062857,253771.0,12.582019805908203,2,.mp3
2-01 CHRONO CROSS ～時の傷痕～.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Chrono Trigger Orchestral OST\2-01 CHRONO CROSS ～時の傷痕～.mp3,153.312653,258040.0,4.862665176391602,2,.mp3
2-02 アルニ村 ホーム - 夢の岸辺に アナザー・ワールド.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Chrono Trigger Orchestral OST\2-02 アルニ村 ホーム - 夢の岸辺に アナザー・ワールド.mp3,268.068571,240039.0,7.817403793334961,2,.mp3
2-03 疾風 - 死線.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Chrono Trigger Orchestral OST\2-03 疾風 - 死線.mp3,254.746122,265039.0,8.195353507995605,2,.mp3
2-04 星を盗んだ少女 - 時のみる夢.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Chrono Trigger Orchestral OST\2-04 星を盗んだ少女 - 時のみる夢.mp3,250.801633,252228.0,7.687718391418457,2,.mp3
2-05 運命に囚われし者たち.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Chrono Trigger Orchestral OST\2-05 運命に囚われし者たち.mp3,232.097959,242843.0,6.865644454956055,2,.mp3
2-06 凍てついた炎 - 龍神.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Chrono Trigger Orchestral OST\2-06 凍てついた炎 - 龍神.mp3,355.108571,257278.0,11.037758827209473,2,.mp3
2-07 時の闇にて - 生命 ～遠い約束～ - 回想 ～消せない想い～.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Chrono Trigger Orchestral OST\2-07 時の闇にて - 生命 ～遠い約束～ - 回想 ～消せない想い～.mp3,336.979592,247450.0,10.087011337280272,2,.mp3
2-08 RADICAL DREAMERS ～盗めない宝石～.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Chrono Trigger Orchestral OST\2-08 RADICAL DREAMERS ～盗めない宝石～.mp3,284.003265,242801.0,8.366886138916016,2,.mp3
3-01 CHRONO CROSS ～時の傷痕～ (Piano Duo ver).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Chrono Trigger Orchestral OST\3-01 CHRONO CROSS ～時の傷痕～ (Piano Duo ver).mp3,405.812245,240805.0,11.79599952697754,2,.mp3
3-02 サラのテーマ (Piano Duo ver).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Chrono Trigger Orchestral OST\3-02 サラのテーマ (Piano Duo ver).mp3,411.036735,236854.0,11.75234603881836,2,.mp3
3-03 星を盗んだ少女 (Piano Duo ver).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Chrono Trigger Orchestral OST\3-03 星を盗んだ少女 (Piano Duo ver).mp3,300.90449,236789.0,8.64039421081543,2,.mp3
3-04 クロノ・トリガー (Piano Duo ver).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Chrono Trigger Orchestral OST\3-04 クロノ・トリガー (Piano Duo ver).mp3,374.961633,266352.0,12.05229663848877,2,.mp3
1. Finding Paradise - Trailer Theme.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Finding Paradise OST\1. Finding Paradise - Trailer Theme.mp3,119.980408,320000.0,4.578012466430664,1,.mp3
10. Veil of Perception.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\Games\Finding Paradise OST\10. Veil of Perception.mp3,119.484082,320000.0,4.559065818786621,1,.mp3
